Customer_id,Recency,Frequency,Monetary
77243,182,1,264.96
77246,182,1,264.96
77249,182,1,264.96
77252,277,2,1520.65
77254,249,2,9.64
77259,277,6,821.8
77263,277,3,646.31
77305,167,8,823.1800000000001
77309,277,1,193.27
77315,277,1,8.52
77322,183,1,88.94
77329,277,2,386.54
77333,277,2,386.54
77354,277,2,622.04
77355,277,4,227.12
77366,277,1,212.16
77371,277,3,219.57999999999998
77372,277,4,227.12
77382,277,1,234.92
77390,277,3,170.34
77391,263,4,27.44
77407,277,6,86.64
77408,277,1,92.81
77412,277,2,178.26
77425,277,1,92.81
77426,277,1,243.62
77433,260,6,1151.9
77439,277,3,37.2
77440,277,1,78.25
77441,277,1,64.97
77449,277,1,144.65
77451,277,2,163.24
77461,277,1,13.64
77483,277,1,43.81
77494,277,1,376.98
77497,277,1,108.24
77501,277,1,473.36
77513,277,2,622.04
77519,277,2,676.0699999999999
77521,277,4,286.02
77526,277,1,81.62
77531,277,2,178.26
77551,277,3,23.16
77552,277,2,386.54
77556,101,5,1377.03
77568,276,7,649.6700000000001
77579,276,7,649.6700000000001
77586,276,7,655.9200000000001
77600,276,8,742.48
77602,276,8,742.48
77604,273,14,182.9
77610,276,8,742.48
77616,277,1,71.46
77617,277,1,53.35
77618,276,8,742.48
77623,276,7,649.6700000000001
77633,277,1,129.77
77637,277,1,8.04
77638,276,8,742.48
77640,276,8,742.48
77647,277,2,251.15
77648,277,3,401.52
77652,276,8,759.61
77654,277,4,37.96
77656,276,8,742.48
77662,277,3,247.04999999999998
77664,275,11,1803.23
77665,276,8,742.48
77672,276,8,742.48
77674,277,1,99.82
77676,276,8,742.48
77681,276,8,742.48
77686,276,8,742.48
77692,276,7,649.6700000000001
77693,276,8,742.48
77696,135,1,7.01
77703,276,8,742.48
77705,276,8,742.48
77707,276,8,742.48
77708,277,1,82.35
77709,277,4,50.78
77716,277,5,481.63
77717,276,8,760.91
77724,277,1,158.35
77726,276,8,742.48
77733,276,8,742.48
77734,277,1,237.54
77743,276,4,371.24
77749,276,7,649.6700000000001
77755,277,1,198.62
77757,14,1,12.73
77767,277,2,185.62
77773,277,4,1140.52
77783,277,1,14.61
77792,277,3,109.62
77797,277,2,73.08
77807,277,3,1432.35
77818,277,3,247.04999999999998
77832,161,1,6.2
77847,277,1,56.78
77856,277,4,149.55
77860,75,51,4555.53
77866,274,5,47.53
77884,277,4,831.53
77892,277,4,32.48
77910,267,4,68.34
77913,277,1,473.36
77922,277,6,145.73
77929,241,8,191.64
77955,275,4,137.79
77976,277,2,258.37
78005,277,2,20.28
78030,277,1,231.44
78041,183,1,382.72
78053,277,13,123.86
78054,277,1,251.65
78057,277,4,371.24
78063,183,1,382.72
78065,276,5,655.78
78068,277,2,26.82
78072,277,2,268.24
78073,190,1,25.37
78081,273,1,102.89
78088,277,3,154.51
78094,183,1,382.72
78099,277,6,609.78
78105,276,1,6.9
78107,277,3,110.49000000000001
78113,195,4,430.79
78146,277,4,371.24
78164,183,1,382.72
78171,277,2,22.08
78173,276,2,22.7
78182,190,8,1166.51
78186,276,5,2451.39
78189,277,4,371.24
78196,275,7,864.23
78216,277,2,687.0
78217,277,4,512.48
78221,277,4,291.08
78224,277,9,1387.3500000000001
78235,277,2,145.54
78257,277,2,18.64
78267,277,1,93.47
78269,277,4,371.24
78282,277,1,137.93
78294,239,5,371.24
78295,277,7,574.5699999999999
78309,277,4,371.24
78311,276,1,78.25
78312,277,2,74.54
78314,277,1,71.62
78332,190,8,1125.2
78334,277,3,198.85
78353,209,15,1010.45
78356,277,2,23.92
78362,271,1,12.16
78377,277,2,13.4
78387,277,1,14.9
78390,277,1,56.78
78403,190,7,1036.07
78405,277,2,616.86
78410,277,1,48.23
78420,277,1,328.08
78422,276,7,776.8
78433,277,1,3.25
78472,16,34,1457.78
78480,277,1,660.0
78481,277,1,31.02
78487,277,3,29.04
78508,277,4,587.72
78519,277,6,1350.24
78524,277,4,425.36
78526,88,44,5237.65
78541,277,4,677.29
78544,277,2,17.5
78559,277,6,783.28
78583,277,1,343.5
78611,277,1,7.42
78616,270,4,57.56
78621,265,10,1041.3799999999999
78626,277,4,200.84
78633,183,7,832.97
78642,277,4,57.0
78649,277,4,1106.35
78654,277,2,99.96000000000001
78660,277,1,232.02
78682,277,3,976.42
78695,277,4,212.56
78702,190,8,1267.5
78703,277,1,42.76
78711,277,2,8.1
78718,277,1,223.32
78728,277,5,556.27
78730,277,4,212.56
78741,277,1,23.54
78756,277,3,545.8
78760,277,4,212.56
78763,277,3,537.82
78773,277,2,24.32
78799,277,4,212.56
78801,277,3,293.82
78829,193,6,556.29
78831,277,6,89.82000000000001
78840,119,2,11.93
78842,277,4,212.56
78848,277,3,50.88
78857,277,1,93.47
78873,277,4,241.63
78918,277,3,394.15999999999997
78929,264,1,92.32
78933,277,1,137.29
78946,277,3,38.67
78975,274,1,165.32
78995,163,1,7.53
79016,277,1,219.26
79044,277,4,251.32
79056,277,3,188.49
79085,253,4,633.3199999999999
79089,234,3,237.60000000000002
79100,277,1,194.53
79104,270,1,9.33
79109,277,4,218.76999999999998
79113,277,1,8.51
79157,277,2,307.53000000000003
79160,277,1,133.61
79172,277,4,551.72
79186,277,4,907.84
79220,262,1,1.22
79223,277,4,186.93
79254,216,11,223.74
79259,277,1,137.93
79307,276,4,486.63
79352,265,1,8.9
79363,276,3,327.87
79371,270,1,36.75
79391,251,4,35.07
79420,275,3,384.90999999999997
79422,276,4,904.68
79448,271,1,12.16
79487,276,1,692.49
79576,276,1,89.12
79586,274,2,7.63
79591,116,3,709.28
79609,178,1,70.95
79613,276,1,692.49
79616,276,3,252.09
79617,276,1,11.35
79619,276,7,61.28
79629,276,1,54.41
79641,276,4,356.48
79645,276,4,356.48
79648,276,1,80.06
79652,276,2,22.2
79654,276,4,356.48
79662,110,2,27.72
79664,276,1,4.5
79669,185,6,665.06
79677,276,1,36.23
79684,276,1,40.92
79702,276,1,91.33
79726,276,5,790.97
79730,276,2,11.75
79742,270,6,97.44
79756,276,1,40.92
79769,265,3,598.2900000000001
79780,111,16,1997.1999999999998
79805,276,1,6.73
79814,167,8,851.71
79820,276,2,16.66
79840,276,2,979.26
79842,276,1,133.89
79856,276,1,198.45
79867,276,2,790.1
79882,276,5,164.97
79888,276,3,236.39
79891,276,2,252.75
79893,276,1,489.63
79911,276,2,26.48
79915,276,2,516.33
79921,276,1,62.42
79923,113,8,954.6
79928,275,5,193.84
79931,276,2,136.57999999999998
79940,135,1,7.32
79941,276,1,56.31
79944,276,1,62.42
79945,103,4,50.760000000000005
79946,276,2,288.52
79950,105,18,2374.57
79955,276,4,376.44
79960,276,4,580.64
79961,158,1,22.33
79962,276,3,243.03000000000003
79970,276,4,376.44
79974,276,4,376.44
79980,276,4,492.63
79982,276,4,580.64
79985,276,4,376.44
79987,187,41,4641.18
79990,276,4,376.44
79991,276,4,580.64
79995,275,2,262.68
79999,276,1,43.2
80000,276,4,580.64
80006,14,5,364.19
80009,276,5,521.6
80012,276,4,376.44
80017,276,4,376.44
80018,276,4,376.44
80024,276,4,376.44
80025,276,4,376.44
80028,66,20,1930.78
80030,276,4,376.44
80031,276,4,376.44
80033,276,4,376.44
80039,276,4,376.44
80047,276,4,376.44
80050,116,18,2341.42
80056,276,4,376.44
80061,276,1,252.6
80063,209,5,567.27
80066,276,4,376.44
80068,276,3,53.519999999999996
80071,190,8,1297.72
80073,276,2,376.9
80075,276,4,491.64
80076,276,4,376.44
80080,183,1,382.72
80083,276,4,376.44
80085,276,2,10.36
80089,276,4,376.44
80094,276,4,376.44
80099,276,4,376.44
80100,276,4,376.44
80102,276,4,376.44
80104,276,4,376.44
80113,276,4,376.44
80115,276,4,376.44
80116,276,4,376.44
80122,276,4,376.44
80124,276,4,376.44
80127,276,5,487.68
80129,106,13,659.65
80132,276,4,376.44
80133,276,2,89.1
80134,275,6,1003.6700000000001
80146,111,32,4862.46
80148,276,4,376.44
80154,276,4,376.44
80157,276,4,376.44
80160,111,15,3358.65
80165,276,4,376.44
80174,276,6,1857.81
80180,276,4,376.44
80181,111,16,1703.79
80187,61,31,1879.6
80190,276,4,376.44
80192,276,3,256.44
80193,109,8,465.96
80196,110,8,1078.86
80197,276,4,376.44
80210,111,16,1700.3799999999999
80215,182,12,1940.64
80217,111,14,2404.91
80218,276,4,376.44
80223,276,4,376.44
80225,111,20,3099.35
80229,276,4,376.44
80235,276,2,1328.12
80236,276,4,376.44
80240,276,4,376.44
80242,275,4,409.49
80244,276,4,376.44
80245,276,3,1992.1799999999998
80247,111,6,1613.3200000000002
80251,276,4,2749.63
80256,276,4,376.44
80257,275,2,18.64
80261,275,3,1992.1799999999998
80262,275,2,333.3
80263,275,4,376.44
80266,275,4,376.44
80268,275,3,282.33
80269,239,10,100.95
80271,275,4,666.6
80272,275,4,376.44
80275,275,1,493.86
80279,275,1,82.37
80281,275,4,376.44
80282,275,4,376.44
80288,275,4,376.44
80293,275,4,329.48
80295,275,4,376.44
80298,275,4,539.44
80306,275,4,539.44
80311,275,4,1545.23
80314,275,4,472.14000000000004
80318,11,9,1180.3000000000002
80319,275,13,1288.59
80321,275,4,376.44
80323,275,4,376.44
80324,275,4,376.44
80328,275,4,376.44
80329,275,4,376.44
80331,11,10,1324.0700000000002
80334,275,4,376.44
80336,275,4,376.44
80337,275,4,376.44
80341,275,4,376.44
80342,275,5,564.81
80344,168,5,691.3199999999999
80346,275,4,376.44
80347,275,4,376.44
80348,11,34,2753.4900000000002
80350,270,1,304.58
80351,275,4,376.44
80355,275,5,564.81
80356,275,4,376.44
80357,275,4,376.44
80359,275,4,376.44
80360,275,4,417.28999999999996
80361,275,4,376.44
80363,275,3,282.33
80365,275,4,376.44
80370,275,4,539.56
80372,275,4,376.44
80373,275,4,376.44
80378,190,8,810.02
80379,275,4,376.44
80381,275,1,188.37
80383,275,3,387.68999999999994
80385,275,3,398.52000000000004
80386,275,4,376.44
80388,113,9,1560.94
80390,271,10,940.32
80393,275,2,178.3
80395,275,2,178.3
80396,271,8,752.36
80397,271,6,564.4
80398,275,2,178.3
80400,135,5,313.06
80401,271,8,752.36
80407,271,8,752.36
80408,275,3,551.15
80409,271,8,752.36
80410,271,7,658.38
80411,271,8,752.36
80415,271,8,752.36
80421,198,2,7.74
80431,135,12,0.0
80456,275,1,11.35
80461,271,2,92.38
80464,275,1,49.37
80469,275,2,391.05
80472,275,1,129.23
80483,275,3,1338.1299999999999
80499,183,5,1085.55
80501,275,2,23.78
80503,275,2,153.4
80505,275,3,386.76
80522,275,1,4.47
80533,275,4,39.900000000000006
80547,275,3,1444.53
80566,275,4,515.68
80567,275,3,1444.53
80571,275,3,1444.53
80576,168,6,2389.17
80579,275,3,1444.53
80583,275,3,1444.53
80585,275,4,515.68
80588,275,3,1444.53
80594,275,3,1452.65
80595,271,5,3042.71
80597,271,4,1925.3899999999999
80601,271,6,2887.11
80604,271,6,2887.11
80606,271,2,962.37
80611,271,6,2887.11
80612,271,6,2887.11
80618,271,6,2887.11
80626,271,6,2887.11
80627,275,8,254.24
80628,275,3,1639.07
80629,271,6,2887.11
80631,275,4,436.16
80641,112,8,969.52
80646,275,3,30.409999999999997
80651,271,5,2502.74
80652,112,17,3085.47
80659,275,4,515.68
80682,275,4,74.12
80695,275,1,481.51
80718,114,2,85.15
80720,275,4,533.9499999999999
80721,275,4,436.16
80722,239,7,2366.27
80726,83,14,4525.0
80727,275,4,37.32
80728,275,1,109.04
80729,239,8,2132.04
80733,275,1,186.43
80734,275,3,1444.53
80739,275,3,1444.53
80740,190,8,1823.25
80741,271,7,4048.34
80742,275,4,753.48
80744,274,3,510.32
80747,271,6,3470.34
80754,271,6,3470.34
80755,275,3,1444.53
80757,271,2,1156.78
80758,275,2,27.58
80760,275,1,188.37
80769,275,4,580.61
80774,275,4,1029.32
80783,183,10,1812.87
80785,275,1,126.61
80789,275,4,1029.32
80793,166,8,797.22
80797,275,4,1029.32
80804,275,4,1029.32
80806,275,2,302.22
80811,275,2,210.3
80821,275,4,1029.32
80827,275,1,87.38
80832,275,1,83.57
80840,25,8,684.06
80858,275,1,2.35
80864,275,3,28.86
80872,275,1,57.68
80883,167,2,18.42
80914,275,1,16.23
80918,275,2,205.99
80950,111,62,7083.54
80958,275,1,48.97
80959,275,1,320.77
80966,105,6,451.51
80979,275,4,520.16
80980,275,1,150.69
80987,67,27,1124.1200000000001
80988,275,2,16.04
80990,275,4,520.16
81006,275,3,24.42
81017,274,1,489.21
81028,274,2,27.54
81030,274,3,26.880000000000003
81038,274,1,30.22
81091,179,24,1409.41
81092,274,2,1164.6799999999998
81094,274,5,296.24
81096,274,2,16.86
81103,220,1,13.85
81111,274,1,228.21
81112,274,4,200.76
81117,274,7,413.16
81120,274,2,85.46
81124,274,1,6.07
81131,274,3,1443.3000000000002
81133,136,1,5.26
81141,274,2,231.58
81146,274,2,105.52
81158,274,3,1966.1100000000001
81176,274,1,3.64
81180,274,6,119.1
81184,274,2,93.36
81185,274,4,44.26
81190,274,1,12.16
81198,274,1,78.18
81205,124,3,75.64
81230,274,2,26.42
81237,274,1,259.64
81238,274,1,705.91
81242,274,1,698.14
81245,274,1,230.9
81250,274,4,33.2
81254,274,1,259.64
81262,274,1,697.8
81265,274,6,70.86
81323,274,18,3153.1600000000003
81325,274,1,13.64
81336,274,1,3.23
81363,274,1,15.4
81417,274,1,78.43
81430,274,3,27.6
81435,273,4,321.69000000000005
81466,273,4,41.92
81527,273,1,565.67
81528,273,1,565.67
81538,273,2,22.5
81544,273,3,169.32
81553,273,1,6.84
81554,105,10,732.0500000000001
81559,273,1,6.83
81569,263,3,39.88
81597,273,1,0.0
81619,273,6,60.599999999999994
81651,273,2,16.36
81656,273,1,49.07
81658,273,6,51.06
81691,272,1,54.16
81709,135,1,8.04
81715,270,4,616.12
81721,272,8,67.32
81736,221,24,898.28
81748,256,2,58.54
81749,267,2,108.28
81756,272,2,25.0
81758,272,4,45.2
81761,272,1,54.16
81763,272,1,54.16
81766,272,1,54.16
81770,272,1,8.49
81774,272,1,54.16
81775,272,2,108.32
81792,272,1,8.88
81797,272,3,32.400000000000006
81801,272,1,103.37
81842,272,2,14.3
81870,271,1,54.34
81871,271,1,54.34
81873,271,3,27.48
81874,271,1,54.34
81890,271,1,54.34
81909,183,5,102.02000000000001
81939,271,1,54.34
81953,271,2,291.76
81964,271,7,58.27
81977,271,1,6.07
81984,271,2,19.82
81993,270,3,282.03000000000003
82055,142,1,89.28
82080,270,1,2.83
82086,270,4,66.16
82089,249,13,2994.0
82135,269,3,24.48
82136,269,1,54.42
82137,269,1,54.42
82139,269,1,54.42
82142,269,1,54.42
82144,269,1,54.42
82148,269,1,54.42
82149,269,1,21.1
82153,260,12,1301.77
82154,89,2,78.92
82157,268,2,506.66999999999996
82162,253,6,1159.87
82163,262,5,271.1
82170,252,3,620.95
82173,269,1,158.37
82174,269,1,1.74
82184,199,4,351.32
82186,269,6,95.28999999999999
82198,269,2,19.46
82207,269,5,272.1
82282,268,1,283.77
82290,268,1,462.95
82311,267,3,41.07
82322,262,2,108.19
82325,218,4,135.11
82351,66,9,360.13
82354,267,1,54.12
82377,267,2,12.1
82378,96,4,88.82
82387,267,5,55.099999999999994
82419,266,1,53.67
82420,266,1,53.67
82421,266,1,53.67
82441,266,4,61.2
82452,193,3,203.15
82474,260,1,44.46
82489,188,5,40.760000000000005
82490,262,6,56.3
82504,266,4,54.4
82528,265,3,33.33
82542,265,2,10.52
82546,265,1,5.26
82549,265,1,54.26
82550,244,3,15.68
82572,265,1,54.26
82577,198,5,43.989999999999995
82582,265,1,41.4
82618,265,6,96.72
82619,265,2,24.26
82635,264,2,19.48
82641,52,5,428.85
82648,264,3,88.57
82650,258,5,1333.81
82653,264,8,661.71
82654,103,1,81.14
82656,264,1,14.63
82664,264,17,157.54000000000002
82667,116,14,823.7
82675,264,1,60.81
82678,249,4,244.49
82679,264,3,26.849999999999998
82694,209,8,644.28
82699,141,2,12.579999999999998
82705,89,5,77.59
82710,216,6,58.08
82722,235,1,170.64
82725,264,2,8.88
82729,166,2,235.51999999999998
82731,264,3,102.43
82734,15,7,923.72
82752,263,1,54.07
82753,263,1,54.07
82754,263,1,54.07
82755,259,2,107.63
82757,263,1,8.47
82760,263,1,6.85
82765,258,3,461.41999999999996
82769,263,3,229.70999999999998
82783,263,1,54.07
82796,256,4,68.4
82815,263,1,339.02
82873,262,1,54.07
82874,262,1,54.07
82878,262,1,54.07
82883,262,1,54.07
82906,262,1,54.07
82911,262,5,278.93
82918,54,75,15449.89
82919,262,9,121.21000000000001
82933,262,4,79.56
82998,242,7,38.99
83006,260,6,53.64
83012,260,9,74.52
83015,256,2,67.25
83016,260,3,42.089999999999996
83017,260,1,19.53
83033,260,1,2.35
83039,260,2,17.64
83040,260,2,26.0
83046,243,18,2563.26
83053,258,7,1970.01
83065,260,2,19.54
83113,259,1,53.56
83114,259,1,53.56
83149,259,8,899.5500000000001
83164,89,27,262.05
83166,218,15,2136.06
83170,259,1,21.98
83212,258,2,65.15
83258,258,3,437.18999999999994
83273,258,1,47.11
83280,258,21,175.98000000000002
83282,190,3,273.95
83315,257,2,277.62
83329,257,5,57.9
83341,257,2,16.82
83344,257,1,47.25
83345,257,4,31.52
83361,257,2,17.7
83364,20,197,28748.76
83384,249,6,48.49
83387,188,7,442.14
83407,256,4,1097.34
83416,123,3,10.47
83419,16,39,1142.79
83429,256,1,637.64
83434,256,4,62.4
83467,256,1,13.8
83506,255,2,22.92
83508,255,1,43.66
83514,255,1,144.71
83521,255,1,12.06
83532,255,5,40.949999999999996
83548,255,13,117.61999999999999
83579,254,1,23.66
83620,253,1,4.3
83621,252,6,1748.85
83625,253,1,585.73
83626,253,2,31.2
83627,253,1,638.62
83631,253,3,23.88
83638,211,7,0.0
83640,253,1,15.61
83647,228,6,58.12
83667,253,8,63.6
83675,253,1,14.43
83724,252,5,53.0
83736,12,271,35586.24
83738,238,2,344.41999999999996
83742,251,1,10.84
83749,31,7,240.69000000000003
83761,168,1,22.0
83766,227,1,6.24
83769,152,17,223.92
83834,250,8,63.12
83837,250,4,592.03
83838,215,17,2996.26
83840,250,1,3.62
83858,249,1,64.99
83866,249,4,33.16
83868,235,13,2999.92
83876,249,2,121.81
83889,241,1,12.64
83898,14,5,94.89
83910,102,5,87.53
83924,248,4,37.46
83926,248,1,80.92
83934,248,1,42.38
83975,247,1,3.92
84014,215,3,1170.25
84035,246,1,578.68
84090,243,2,1259.67
84092,245,1,16.86
84093,245,1,16.86
84113,245,1,35.05
84144,244,2,23.88
84146,15,4,2073.29
84147,244,4,33.84
84197,243,1,83.23
84227,181,8,526.26
84254,242,2,15.62
84265,242,1,245.8
84266,242,2,20.86
84267,242,1,30.46
84271,242,1,659.47
84287,179,38,4315.51
84288,242,6,280.84000000000003
84295,177,6,629.66
84338,241,1,626.44
84354,241,5,42.45
84406,239,4,352.44
84408,239,1,7.24
84412,193,8,891.4000000000001
84413,238,4,352.44
84421,111,5,123.61
84424,190,2,20.32
84428,239,4,387.44
84429,239,4,387.44
84430,239,1,39.19
84431,239,1,9.15
84432,239,1,88.11
84433,239,2,15.98
84434,239,4,387.44
84435,239,4,387.44
84437,239,2,21.32
84438,239,4,387.44
84440,239,2,15.98
84441,239,4,387.44
84442,239,4,387.44
84443,239,5,574.81
84444,11,21,2918.23
84445,111,11,1959.75
84446,239,4,387.44
84447,239,4,387.44
84448,239,4,387.44
84449,238,14,768.74
84450,15,6,599.6
84451,239,5,491.93
84452,239,4,387.44
84453,239,4,387.44
84454,239,4,387.44
84455,239,4,387.44
84456,190,8,899.76
84457,190,8,1137.12
84458,239,4,387.44
84459,213,6,459.12
84460,239,4,387.44
84461,190,8,1137.12
84462,239,4,387.44
84463,190,8,899.76
84464,239,4,387.44
84465,239,4,386.32
84472,239,1,21.78
84477,239,1,89.53
84503,239,1,4.96
84509,236,2,133.66
84524,238,4,352.44
84525,121,9,513.53
84528,238,4,352.44
84530,238,4,352.44
84531,238,4,352.44
84532,238,4,352.44
84533,238,1,88.11
84534,238,4,352.44
84535,238,4,352.44
84536,238,2,176.22
84537,238,4,352.44
84538,238,2,176.22
84539,238,1,88.11
84548,172,10,0.0
84554,238,2,50.2
84562,238,1,167.5
84582,135,4,1431.6
84604,236,1,8.73
84619,237,1,22.11
84620,237,4,175.2
84623,237,2,23.94
84626,237,1,318.52
84632,237,4,744.96
84638,102,10,508.61
84653,237,1,193.5
84656,237,1,38.96
84681,237,1,25.02
84719,105,12,2446.44
84729,236,2,227.46
84746,235,4,161.92
84758,209,4,237.04
84759,111,6,1613.9899999999998
84763,235,2,60.6
84765,235,4,341.32
84772,235,1,40.11
84784,128,6,160.51
84785,235,1,290.93
84787,14,16,757.33
84792,235,1,90.83
84796,235,2,92.91
84797,174,4,42.9
84801,235,2,17.66
84811,228,4,135.2
84820,157,63,1746.95
84839,234,1,6.43
84850,81,24,4890.53
84869,234,1,41.14
84906,233,1,11.36
84911,221,1,3.35
84943,225,1,8.66
84958,41,72,14623.46
84966,232,1,95.16
84967,224,2,427.90999999999997
84974,21,33,314.36
84979,232,2,26.38
85028,231,2,16.78
85039,231,1,45.44
85042,231,9,73.71
85059,222,1,8.6
85089,230,2,19.14
85090,230,1,82.94
85133,229,1,10.96
85149,229,1,7.22
85151,135,1,7.37
85166,229,1,5.7
85168,229,2,25.86
85190,228,1,8.79
85206,228,2,23.34
85208,228,3,309.93
85210,228,1,16.83
85217,228,1,137.34
85250,227,3,26.58
85252,166,1,33.23
85286,227,19,195.52
85302,223,1,4.44
85338,226,1,314.09
85349,203,1,1.2
85353,226,1,371.17
85367,181,2,16.48
85380,217,8,60.2
85395,161,16,3526.51
85452,224,1,20.87
85495,223,1,5.61
85522,223,4,38.92
85561,95,6,9.19
85568,167,10,302.97
85618,128,4,34.7
85629,221,4,30.28
85630,221,6,45.839999999999996
85636,221,1,3.66
85670,217,1,2.77
85692,217,9,81.06
85761,190,2,15.86
85767,211,6,44.64
85819,201,1,195.62
85825,217,1,338.35
85826,217,1,18.45
85856,116,6,1405.58
85860,216,1,441.4
85866,216,1,99.3
85867,176,11,199.82999999999998
85871,216,1,499.61
85908,216,4,31.84
85913,153,1,34.86
85921,208,1,6.2
85940,215,1,495.07
85963,215,2,913.56
85983,214,2,13.0
85998,207,5,1775.97
86004,214,1,3.61
86006,214,1,13.04
86062,189,3,217.84
86095,129,4,314.21000000000004
86097,213,1,644.23
86109,213,1,619.18
86112,213,4,264.77
86114,209,5,506.29999999999995
86116,213,1,53.58
86135,213,1,622.08
86137,213,1,564.87
86155,194,1,10.21
86196,212,1,611.94
86227,183,4,32.8
86239,211,1,121.54
86245,211,3,22.5
86246,211,1,90.38
86247,211,1,648.41
86262,211,1,229.6
86282,210,1,618.03
86287,210,2,26.34
86290,210,1,578.53
86330,209,2,697.23
86340,209,2,15.48
86354,209,1,577.34
86355,209,4,32.02
86358,209,1,140.02
86359,209,1,27.71
86360,106,3,371.02
86366,39,5,306.36
86367,56,1,127.9
86369,209,2,184.92
86372,209,2,166.4
86379,209,2,184.92
86382,209,2,184.92
86384,209,2,184.92
86387,209,2,184.92
86391,209,2,58.38
86392,209,2,131.36
86394,116,6,1307.29
86402,209,2,94.87
86405,208,2,145.92
86433,208,1,15.47
86468,195,3,24.36
86483,207,1,96.97
86502,197,1,7.38
86513,79,2,190.54
86549,206,1,20.15
86580,205,1,64.4
86629,204,4,1455.58
86648,116,5,60.900000000000006
86664,203,7,352.03
86678,203,1,10.21
86684,166,8,327.11
86724,202,1,13.06
86725,202,1,14.37
86736,192,1,2.81
86779,202,1,57.28
86782,190,2,18.12
86801,112,27,5323.3
86846,201,1,56.33
86847,201,1,11.8
86860,201,1,100.89
86864,201,1,55.48
86885,200,1,92.18
86891,200,4,219.6
86917,200,1,624.7
86929,200,1,79.81
86941,200,5,260.05
86948,200,2,128.16
86959,200,3,176.01
86962,200,3,149.76
86964,200,18,977.76
87007,199,2,15.68
87074,180,3,116.78
87105,199,7,356.59000000000003
87135,198,1,9.24
87159,198,3,153.94
87168,198,2,33.22
87264,198,1,65.29
87269,198,13,686.14
87272,189,2,1.62
87291,198,5,265.79999999999995
87300,194,7,359.87
87317,197,1,35.46
87332,197,1,7.93
87389,197,2,17.1
87400,181,1,19.24
87401,164,1,6.33
87453,181,7,102.61
87468,196,1,0.0
87479,196,1,6.41
87501,183,3,310.04
87535,196,1,66.28
87577,196,1,6.41
87604,195,2,100.4
87612,195,2,16.56
87637,180,4,255.99
87663,195,2,16.68
87675,194,2,367.86
87676,195,1,257.8
87703,195,6,316.92
87726,194,1,7.59
87758,194,6,131.28
87822,194,1,21.88
87889,194,1,7.3
88017,194,2,21.22
88166,193,4,43.480000000000004
88210,194,1,7.3
88230,194,2,43.76
88249,194,1,36.48
88270,194,1,21.88
88273,194,3,21.9
88285,172,1,6.61
88295,194,1,36.48
88306,194,1,36.48
88317,194,1,36.48
88346,194,1,7.3
88357,194,2,29.18
88401,194,1,36.48
88422,194,1,36.48
88442,194,1,36.48
88480,194,1,36.48
88498,194,1,14.59
88545,194,2,116.72
88554,194,1,36.48
88592,194,1,53.47
88601,193,1,86.96
88699,193,1,144.94
88700,193,8,404.64
88749,193,2,115.96
88775,193,8,414.8
88782,119,1,110.38
88832,193,1,95.22
88844,132,1,8.05
88845,192,5,434.79999999999995
88846,193,1,8.33
88848,144,16,1476.2
88865,192,3,173.92
88878,14,5,442.39
88881,193,3,43.47
88885,193,3,404.22
88890,193,1,14.49
88891,193,1,60.8
88899,193,2,269.48
88900,193,4,538.96
88906,190,8,1051.2800000000002
88908,193,2,269.48
88909,193,4,538.96
88913,193,2,269.48
88917,193,3,404.22
88922,193,3,404.22
88926,190,8,1051.2800000000002
88934,103,2,173.36
88937,193,4,538.96
88939,193,1,231.47
88944,67,34,3534.7999999999997
88963,193,1,134.74
88984,192,2,21.740000000000002
89021,116,2,489.13
89034,192,2,111.02
89081,182,5,508.56
89116,95,7,910.3
89120,192,1,127.49
89127,192,4,292.05
89162,14,55,3952.95
89172,190,8,1168.0
89182,192,4,538.96
89197,192,2,24.62
89211,115,6,820.22
89212,174,10,3024.04
89230,192,3,159.75
89248,192,2,53.5
89281,188,5,319.59999999999997
89285,179,1,10.36
89363,115,3,373.33
89372,187,6,1002.6400000000001
89385,182,6,349.0
89388,11,24,2582.27
89390,191,4,203.12
89393,191,8,404.88
89412,191,11,923.93
89526,11,21,2824.04
89547,190,1,189.95
89556,190,9,758.3
89570,190,2,273.24
89574,186,4,175.33
89586,190,1,116.34
89597,190,1,6.33
89629,94,5,340.65
89632,190,4,512.32
89642,186,5,512.32
89646,190,3,325.65
89647,190,1,58.17
89649,116,3,268.59000000000003
89650,186,5,512.32
89653,14,10,980.5
89654,190,4,512.32
89658,190,4,434.2
89659,190,8,970.06
89663,116,3,268.59000000000003
89666,190,4,512.32
89667,116,2,179.06
89669,190,2,256.16
89671,186,5,512.32
89672,190,1,108.55
89673,11,30,1678.2
89675,190,3,307.38
89678,190,1,128.08
89682,190,3,640.4000000000001
89683,190,2,256.16
89688,113,8,4772.64
89689,190,3,307.38
89690,179,7,1579.8500000000001
89691,190,2,666.64
89695,11,13,2917.29
89697,190,2,256.16
89698,190,2,204.92
89704,190,5,558.97
89706,190,4,174.12
89707,116,5,565.04
89709,190,2,204.92
89714,190,4,377.52
89717,190,4,450.41999999999996
89721,11,8,935.87
89722,190,4,1499.32
89724,103,2,173.36
89727,190,4,1499.32
89728,190,4,434.2
89734,190,2,757.62
89735,190,4,434.2
89738,187,6,1515.46
89739,190,4,174.12
89744,190,8,1183.8799999999999
89745,11,14,1841.6
89746,190,4,1515.24
89747,190,1,187.42
89748,190,4,409.84
89752,190,4,1515.24
