Customer_id,Customer since,Item_id,Increment_id,Sales_commission_code,Qty_ordered,Price,Discount_amount,Net_income,Payment_method,Created_at,Year,Month,Category,Bi_status,Status,Regroupement_status,Regroupement_payment_method,Taux_change,Discount_amount_euros,Net_income_euros,Price_euros
44445,2017-05,787287,100482599,R-PEW-41424,1,53684.0,0.0,53684.0,cod,2018-03-15,2018,3,Appliances,Valid,order_refunded,annulé,cod,0.007321,0.0,393.02,393.02
91978,2018-02,787289,100482601,R-FSD-111010,1,17160.0,3230.8,13929.2,Easypay,2018-03-15,2018,3,Mobiles & Tablets,Net,complete,finalisé,paiement immédiat,0.007321,23.65,101.98,125.63
91978,2018-02,787300,100482605,R-FSD-111010,1,17160.0,3230.8,13929.2,Easypay,2018-03-15,2018,3,Mobiles & Tablets,Net,complete,finalisé,paiement immédiat,0.007321,23.65,101.98,125.63
96308,2018-03,787303,100482608,R-GUJ-105814,1,11170.0,2228.7,8941.3,Payaxis,2018-03-15,2018,3,Appliances,Gross,canceled,annulé,Paiement en plusieurs fois,0.007321,16.32,65.46,81.78
96309,2018-03,787304,100482609,C-LHW-50074-B,1,17160.0,3230.8,13929.2,Payaxis,2018-03-15,2018,3,Mobiles & Tablets,Net,complete,finalisé,Paiement en plusieurs fois,0.007321,23.65,101.98,125.63
96313,2018-03,787311,100482616,C-RWP-31924,1,31770.0,4494.7,27275.3,Payaxis,2018-03-15,2018,3,Appliances,Gross,canceled,annulé,Paiement en plusieurs fois,0.007321,32.91,199.68,232.59
96315,2018-03,787324,100482626,CMUX33202,1,17160.0,3230.8,13929.2,Easypay,2018-03-15,2018,3,Mobiles & Tablets,Gross,canceled,annulé,paiement immédiat,0.007321,23.65,101.98,125.63
68100,2017-11,787330,100482630,40968,1,15999.0,2759.89,13239.11,Easypay,2018-03-15,2018,3,Entertainment,Net,complete,finalisé,paiement immédiat,0.007321,20.21,96.92,117.13
62550,2017-10,787331,100482631,R-FSD-110641,1,4792.0,958.4,3833.6,Payaxis,2018-03-15,2018,3,Mobiles & Tablets,Net,complete,finalisé,Paiement en plusieurs fois,0.007321,7.02,28.07,35.08
28191,2016-12,787337,100482636,R-PEW-104414,1,63685.0,6368.5,57316.5,Easypay_MA,2018-03-15,2018,3,Appliances,Gross,canceled,annulé,paiement immédiat,0.007321,46.62,419.61,466.24
62550,2017-10,787343,100482642,R-FSD-110641,1,4792.0,958.4,3833.6,Payaxis,2018-03-15,2018,3,Mobiles & Tablets,Net,complete,finalisé,Paiement en plusieurs fois,0.007321,7.02,28.07,35.08
68100,2017-11,787345,100482644,40968,1,15999.0,0.0,15999.0,cod,2018-03-15,2018,3,Entertainment,Valid,order_refunded,annulé,cod,0.007321,0.0,117.13,117.13
96315,2018-03,787347,100482646,CMUX33202,1,17160.0,3230.8,13929.2,Payaxis,2018-03-15,2018,3,Mobiles & Tablets,Net,complete,finalisé,Paiement en plusieurs fois,0.007321,23.65,101.98,125.63
96313,2018-03,787348,100482647,C-RWP-31924,1,31770.0,4494.7,27275.3,Easypay,2018-03-15,2018,3,Appliances,Gross,canceled,annulé,paiement immédiat,0.007321,32.91,199.68,232.59
47288,2017-05,787349,100482648,CISB30211,1,17160.0,3230.8,13929.2,Easypay,2018-03-15,2018,3,Mobiles & Tablets,Gross,canceled,annulé,paiement immédiat,0.007321,23.65,101.98,125.63
68100,2017-11,787351,100482650,40968,1,15999.0,2759.89,13239.11,Easypay,2018-03-15,2018,3,Entertainment,Net,complete,finalisé,paiement immédiat,0.007321,20.21,96.92,117.13
42113,2017-04,787354,100482652,R-FSD-110641,1,4792.0,958.4,3833.6,Payaxis,2018-03-15,2018,3,Mobiles & Tablets,Net,complete,finalisé,Paiement en plusieurs fois,0.007321,7.02,28.07,35.08
42113,2017-04,787357,100482655,R-FSD-110641,1,4792.0,958.4,3833.6,Payaxis,2018-03-15,2018,3,Mobiles & Tablets,Net,complete,finalisé,Paiement en plusieurs fois,0.007321,7.02,28.07,35.08
96315,2018-03,787360,100482658,CMUX33202,1,17160.0,3230.8,13929.2,Payaxis,2018-03-15,2018,3,Mobiles & Tablets,Net,complete,finalisé,Paiement en plusieurs fois,0.007321,23.65,101.98,125.63
89653,2018-02,787379,100482675,CMUX33202,1,17160.0,3230.8,13929.2,Payaxis,2018-03-15,2018,3,Mobiles & Tablets,Net,complete,finalisé,Paiement en plusieurs fois,0.007321,23.65,101.98,125.63
89653,2018-02,787390,100482685,CMUX33202,1,17160.0,3230.8,13929.2,Payaxis,2018-03-15,2018,3,Mobiles & Tablets,Gross,canceled,annulé,Paiement en plusieurs fois,0.007321,23.65,101.98,125.63
94641,2018-03,787431,100482719,cisb30211,1,15999.0,2759.89,13239.11,Easypay,2018-03-15,2018,3,Entertainment,Gross,canceled,annulé,paiement immédiat,0.007321,20.21,96.92,117.13
86684,2018-02,787449,100482736,R-LHE-110015,1,4000.0,0.0,0.0,customercredit,2018-03-15,2018,3,Others,Valid,received,finalisé,Paiement en plusieurs fois,0.007321,0.0,0.0,29.28
92677,2018-03,787450,100482737,R-FSD-111010,1,9474.0,1894.8,7579.2,Easypay,2018-03-15,2018,3,Appliances,Gross,canceled,annulé,paiement immédiat,0.007321,13.87,55.49,69.36
92677,2018-03,787456,100482743,R-FSD-111010,1,9474.0,1894.8,7579.2,Easypay,2018-03-15,2018,3,Appliances,Gross,canceled,annulé,paiement immédiat,0.007321,13.87,55.49,69.36
28191,2016-12,787461,100482748,R-PEW-101268,1,63685.0,6368.5,57316.5,easypay_voucher,2018-03-15,2018,3,Appliances,Net,complete,finalisé,voucher,0.007321,46.62,419.61,466.24
28191,2016-12,787471,100482755,R-PEW-104414,1,63685.0,6368.5,57316.5,easypay_voucher,2018-03-15,2018,3,Appliances,Net,complete,finalisé,voucher,0.007321,46.62,419.61,466.24
96341,2018-03,787474,100482758,C-mux-57419,1,17160.0,3230.8,13929.2,Easypay,2018-03-15,2018,3,Mobiles & Tablets,Net,complete,finalisé,paiement immédiat,0.007321,23.65,101.98,125.63
28191,2016-12,787476,100482760,R-PEW-101268,1,63685.0,6368.5,57316.5,easypay_voucher,2018-03-15,2018,3,Appliances,Net,complete,finalisé,voucher,0.007321,46.62,419.61,466.24
96346,2018-03,787484,100482768,c-Rwp-1-31924,1,95833.0,9583.3,86249.7,easypay_voucher,2018-03-15,2018,3,Mobiles & Tablets,Net,complete,finalisé,voucher,0.007321,70.16,631.43,701.59
96346,2018-03,787487,100482771,C-RWP-1-31924,1,95833.0,9583.3,86249.7,easypay_voucher,2018-03-15,2018,3,Mobiles & Tablets,Net,complete,finalisé,voucher,0.007321,70.16,631.43,701.59
96346,2018-03,787490,100482774,C-RWP-1-31924,1,95833.0,9583.3,86249.7,easypay_voucher,2018-03-15,2018,3,Mobiles & Tablets,Net,complete,finalisé,voucher,0.007321,70.16,631.43,701.59
96341,2018-03,787492,100482776,C-mux-57419,1,17160.0,3230.8,13929.2,Easypay,2018-03-15,2018,3,Mobiles & Tablets,Net,complete,finalisé,paiement immédiat,0.007321,23.65,101.98,125.63
96346,2018-03,787494,100482778,C-RWP-1-31924,1,95833.0,9583.3,86249.7,easypay_voucher,2018-03-15,2018,3,Mobiles & Tablets,Net,complete,finalisé,voucher,0.007321,70.16,631.43,701.59
94535,2018-03,787499,100482781,R-UET-90402,1,95833.0,10583.3,85249.7,Payaxis,2018-03-15,2018,3,Mobiles & Tablets,Net,complete,finalisé,Paiement en plusieurs fois,0.007321,77.48,624.11,701.59
90200,2018-02,787500,100482782,R-MUX-110150,1,17160.0,3230.8,13929.2,Payaxis,2018-03-15,2018,3,Mobiles & Tablets,Net,complete,finalisé,Paiement en plusieurs fois,0.007321,23.65,101.98,125.63
95540,2018-03,787502,100482784,c-lhc-30667,1,95833.0,9583.3,86249.7,easypay_voucher,2018-03-15,2018,3,Mobiles & Tablets,Net,complete,finalisé,voucher,0.007321,70.16,631.43,701.59
49568,2017-06,787504,100482786,R-PEW-104414,1,63685.0,6368.5,57316.5,easypay_voucher,2018-03-15,2018,3,Appliances,Net,complete,finalisé,voucher,0.007321,46.62,419.61,466.24
95540,2018-03,787505,100482787,c-lhc-30667,1,95833.0,9583.3,86249.7,easypay_voucher,2018-03-15,2018,3,Mobiles & Tablets,Net,complete,finalisé,voucher,0.007321,70.16,631.43,701.59
95540,2018-03,787510,100482792,c-lhc-30667,1,95833.0,9583.3,86249.7,easypay_voucher,2018-03-15,2018,3,Mobiles & Tablets,Net,complete,finalisé,voucher,0.007321,70.16,631.43,701.59
96348,2018-03,787511,100482793,C-HDD-45297,1,9026.0,1805.2,7220.8,Easypay,2018-03-15,2018,3,Mobiles & Tablets,Gross,canceled,annulé,paiement immédiat,0.007321,13.22,52.86,66.08
96341,2018-03,787512,100482794,C-mux-57419,1,17160.0,3230.8,13929.2,Easypay,2018-03-15,2018,3,Mobiles & Tablets,Net,complete,finalisé,paiement immédiat,0.007321,23.65,101.98,125.63
90200,2018-02,787513,100482795,R-MUX-110150,1,17160.0,3230.8,13929.2,Payaxis,2018-03-15,2018,3,Mobiles & Tablets,Net,complete,finalisé,Paiement en plusieurs fois,0.007321,23.65,101.98,125.63
96349,2018-03,787515,100482797,C lhe 41938,1,29271.0,2927.1,26343.9,jazzvoucher,2018-03-15,2018,3,Entertainment,Gross,canceled,annulé,voucher,0.007321,21.43,192.86,214.29
96350,2018-03,787518,100482800,c-lhc-30667,1,95833.0,9583.3,86249.7,easypay_voucher,2018-03-15,2018,3,Mobiles & Tablets,Net,complete,finalisé,voucher,0.007321,70.16,631.43,701.59
96341,2018-03,787520,100482802,C-mux-57419,1,17160.0,3230.8,13929.2,Easypay,2018-03-15,2018,3,Mobiles & Tablets,Valid,order_refunded,annulé,paiement immédiat,0.007321,23.65,101.98,125.63
96348,2018-03,787523,100482805,C-HDD-45297,1,13689.0,2368.9,11320.1,Easypay,2018-03-15,2018,3,Mobiles & Tablets,Gross,canceled,annulé,paiement immédiat,0.007321,17.34,82.87,100.22
96351,2018-03,787524,100482806,Code : C_LHC_30667,2,17160.0,4461.6,29858.4,easypay_voucher,2018-03-15,2018,3,Mobiles & Tablets,Net,complete,finalisé,voucher,0.007321,32.66,218.59,125.63
94535,2018-03,787525,100482807,C-uet-44938,1,8468.0,846.8,7621.2,Payaxis,2018-03-15,2018,3,Mobiles & Tablets,Gross,canceled,annulé,Paiement en plusieurs fois,0.007321,6.2,55.79,61.99
90200,2018-02,787526,100482808,R-MUX-110150,1,540.0,254.0,1016.0,Payaxis,2018-03-15,2018,3,Appliances,Net,complete,finalisé,Paiement en plusieurs fois,0.007321,1.86,7.44,3.95
90200,2018-02,787527,100482808,R-MUX-110150,1,730.0,254.0,1016.0,Payaxis,2018-03-15,2018,3,Appliances,Net,complete,finalisé,Paiement en plusieurs fois,0.007321,1.86,7.44,5.34
96351,2018-03,787535,100482815,Code : C_LHC_30667,2,17160.0,4461.6,29858.4,easypay_voucher,2018-03-15,2018,3,Mobiles & Tablets,Net,complete,finalisé,voucher,0.007321,32.66,218.59,125.63
93330,2018-03,787536,100482816,R-PEW-41424,1,49999.0,5499.89,44499.11,easypay_voucher,2018-03-15,2018,3,Appliances,Gross,canceled,annulé,voucher,0.007321,40.26,325.78,366.04
96352,2018-03,787541,100482821,C-mux-57419,1,17160.0,3230.8,13929.2,Easypay,2018-03-15,2018,3,Mobiles & Tablets,Net,complete,finalisé,paiement immédiat,0.007321,23.65,101.98,125.63
96351,2018-03,787544,100482824,C_LHC_30667,2,17160.0,4461.6,29858.4,easypay_voucher,2018-03-15,2018,3,Mobiles & Tablets,Net,complete,finalisé,voucher,0.007321,32.66,218.59,125.63
96348,2018-03,787545,100482825,C-HDD-45297,1,13689.0,2368.9,11320.1,Payaxis,2018-03-15,2018,3,Mobiles & Tablets,Gross,canceled,annulé,Paiement en plusieurs fois,0.007321,17.34,82.87,100.22
96353,2018-03,787547,100482827,R-GUJ-105814,1,17160.0,3230.8,13929.2,Payaxis,2018-03-15,2018,3,Mobiles & Tablets,Gross,canceled,annulé,Paiement en plusieurs fois,0.007321,23.65,101.98,125.63
96351,2018-03,787548,100482828,C_LHC_30667,2,17160.0,4461.6,29858.4,easypay_voucher,2018-03-15,2018,3,Mobiles & Tablets,Net,complete,finalisé,voucher,0.007321,32.66,218.59,125.63
96352,2018-03,787555,100482834,C-mux-57419,1,17160.0,3230.8,13929.2,Easypay,2018-03-15,2018,3,Mobiles & Tablets,Net,complete,finalisé,paiement immédiat,0.007321,23.65,101.98,125.63
96356,2018-03,787556,100482835,CMUX33202,1,20310.0,2234.1,18075.9,easypay_voucher,2018-03-15,2018,3,Entertainment,Net,complete,finalisé,voucher,0.007321,16.36,132.33,148.69
96356,2018-03,787560,100482839,CMUX33202,2,20310.0,4468.2,36151.8,easypay_voucher,2018-03-15,2018,3,Entertainment,Net,complete,finalisé,voucher,0.007321,32.71,264.67,148.69
92357,2018-03,787566,100482844,R-FSD-111010,1,5955.0,1191.0,4764.0,Easypay,2018-03-15,2018,3,Appliances,Net,complete,finalisé,paiement immédiat,0.007321,8.72,34.88,43.6
96356,2018-03,787568,100482846,CMUX33202,2,20310.0,4468.2,36151.8,easypay_voucher,2018-03-15,2018,3,Entertainment,Net,complete,finalisé,voucher,0.007321,32.71,264.67,148.69
96313,2018-03,787570,100482848,C-RWP-31924,1,31770.0,4494.7,27275.3,Payaxis,2018-03-15,2018,3,Appliances,Gross,canceled,annulé,Paiement en plusieurs fois,0.007321,32.91,199.68,232.59
96356,2018-03,787572,100482850,CMUX33202,2,20310.0,4468.2,36151.8,easypay_voucher,2018-03-15,2018,3,Entertainment,Net,complete,finalisé,voucher,0.007321,32.71,264.67,148.69
96352,2018-03,787573,100482851,C-mux-57419,1,17160.0,3230.8,13929.2,Payaxis,2018-03-15,2018,3,Mobiles & Tablets,Gross,canceled,annulé,Paiement en plusieurs fois,0.007321,23.65,101.98,125.63
96360,2018-03,787575,100482853,47300,1,43160.0,5316.0,37844.0,Easypay,2018-03-15,2018,3,Appliances,Gross,canceled,annulé,paiement immédiat,0.007321,38.92,277.06,315.97
96361,2018-03,787577,100482855,C_LHC_30667,2,17160.0,4461.6,29858.4,easypay_voucher,2018-03-15,2018,3,Mobiles & Tablets,Net,complete,finalisé,voucher,0.007321,32.66,218.59,125.63
96364,2018-03,787580,100482858,c-lhc-30667,1,95833.0,9583.3,86249.7,easypay_voucher,2018-03-15,2018,3,Mobiles & Tablets,Net,complete,finalisé,voucher,0.007321,70.16,631.43,701.59
96361,2018-03,787583,100482861,C_LHC_30667,2,17160.0,4461.6,29858.4,easypay_voucher,2018-03-15,2018,3,Mobiles & Tablets,Net,complete,finalisé,voucher,0.007321,32.66,218.59,125.63
79780,2017-11,787585,100482862,C-PEW-31067,1,14105.0,2551.55,11553.45,Easypay,2018-03-15,2018,3,Appliances,Gross,canceled,annulé,paiement immédiat,0.007321,18.68,84.58,103.26
56,2016-07,787586,100482864,C SKZ 30472,1,7499.0,0.0,7499.0,cod,2018-03-15,2018,3,Computing,Net,complete,finalisé,cod,0.007321,0.0,54.9,54.9
96364,2018-03,787587,100482865,c-lhc-30667,1,95833.0,9583.3,86249.7,easypay_voucher,2018-03-15,2018,3,Mobiles & Tablets,Net,complete,finalisé,voucher,0.007321,70.16,631.43,701.59
79780,2017-11,787591,100482869,C-PEW-31067,1,14105.0,2551.55,11553.45,Payaxis,2018-03-15,2018,3,Appliances,Net,complete,finalisé,Paiement en plusieurs fois,0.007321,18.68,84.58,103.26
95412,2018-03,787592,100482870,cisb30211,1,15999.0,2759.89,13239.11,Payaxis,2018-03-15,2018,3,Entertainment,Gross,canceled,annulé,Paiement en plusieurs fois,0.007321,20.21,96.92,117.13
96364,2018-03,787593,100482871,c-lhc-30667,1,95833.0,9583.3,86249.7,easypay_voucher,2018-03-15,2018,3,Mobiles & Tablets,Net,complete,finalisé,voucher,0.007321,70.16,631.43,701.59
96364,2018-03,787602,100482880,C-RWP-1-31924,1,95833.0,9583.3,86249.7,easypay_voucher,2018-03-15,2018,3,Mobiles & Tablets,Net,complete,finalisé,voucher,0.007321,70.16,631.43,701.59
96367,2018-03,787608,100482886,40968,1,15999.0,2759.89,13239.11,Easypay,2018-03-15,2018,3,Entertainment,Gross,canceled,annulé,paiement immédiat,0.007321,20.21,96.92,117.13
96361,2018-03,787612,100482890,C_LHC_30667,2,17160.0,4461.6,29858.4,easypay_voucher,2018-03-15,2018,3,Mobiles & Tablets,Net,complete,finalisé,voucher,0.007321,32.66,218.59,125.63
96350,2018-03,787614,100482892,c-lhc-30667,1,95833.0,9583.3,86249.7,easypay_voucher,2018-03-15,2018,3,Mobiles & Tablets,Net,complete,finalisé,voucher,0.007321,70.16,631.43,701.59
96353,2018-03,787620,100482898,R-GUJ-105814,1,17160.0,3230.8,13929.2,Easypay,2018-03-15,2018,3,Mobiles & Tablets,Net,complete,finalisé,paiement immédiat,0.007321,23.65,101.98,125.63
96367,2018-03,787622,100482900,40968,1,15999.0,2759.89,13239.11,Easypay,2018-03-15,2018,3,Entertainment,Gross,canceled,annulé,paiement immédiat,0.007321,20.21,96.92,117.13
96367,2018-03,787625,100482903,40968,1,15999.0,2759.89,13239.11,Easypay,2018-03-15,2018,3,Entertainment,Gross,canceled,annulé,paiement immédiat,0.007321,20.21,96.92,117.13
96353,2018-03,787627,100482905,R-GUJ-105814,1,17160.0,3230.8,13929.2,Payaxis,2018-03-15,2018,3,Mobiles & Tablets,Gross,canceled,annulé,Paiement en plusieurs fois,0.007321,23.65,101.98,125.63
96295,2018-03,787633,100482911,R-FSD-111124,1,25417.0,3541.7,21875.3,Payaxis,2018-03-15,2018,3,Appliances,Gross,canceled,annulé,Paiement en plusieurs fois,0.007321,25.93,160.15,186.08
96353,2018-03,787634,100482912,R-GUJ-105814,1,17160.0,3230.8,13929.2,Easypay,2018-03-15,2018,3,Mobiles & Tablets,Gross,canceled,annulé,paiement immédiat,0.007321,23.65,101.98,125.63
96367,2018-03,787635,100482913,40968,1,15999.0,2759.89,13239.11,Easypay,2018-03-15,2018,3,Entertainment,Gross,canceled,annulé,paiement immédiat,0.007321,20.21,96.92,117.13
64,2016-07,787639,100482916,C-RWP-31924,1,95833.0,9583.3,86249.7,easypay_voucher,2018-03-15,2018,3,Mobiles & Tablets,Net,complete,finalisé,voucher,0.007321,70.16,631.43,701.59
96361,2018-03,787640,100482917,C_LHC_30667,2,17160.0,4461.6,29858.4,easypay_voucher,2018-03-15,2018,3,Mobiles & Tablets,Net,complete,finalisé,voucher,0.007321,32.66,218.59,125.63
96370,2018-03,787643,100482920,CMUX33202,2,20310.0,4468.2,36151.8,easypay_voucher,2018-03-15,2018,3,Entertainment,Valid,order_refunded,annulé,voucher,0.007321,32.71,264.67,148.69
64,2016-07,787644,100482921,C-RWP-31924,1,95833.0,9583.3,86249.7,easypay_voucher,2018-03-15,2018,3,Mobiles & Tablets,Net,complete,finalisé,voucher,0.007321,70.16,631.43,701.59
94746,2018-03,787647,100482924,R-LHW-104419,1,6399.0,1343.79,5055.21,Payaxis,2018-03-15,2018,3,Computing,Gross,canceled,annulé,Paiement en plusieurs fois,0.007321,9.84,37.01,46.85
16304,2016-11,787649,100482926,44782,1,749.0,0.0,899.0,cod,2018-03-15,2018,3,Men's Fashion,Net,complete,finalisé,cod,0.007321,0.0,6.58,5.48
45394,2017-05,787651,100482927,cisb30211,1,17160.0,3230.8,13929.2,Payaxis,2018-03-15,2018,3,Mobiles & Tablets,Net,complete,finalisé,Paiement en plusieurs fois,0.007321,23.65,101.98,125.63
96370,2018-03,787654,100482930,CMUX33202,2,15999.0,3519.78,28478.22,easypay_voucher,2018-03-15,2018,3,Entertainment,Net,complete,finalisé,voucher,0.007321,25.77,208.49,117.13
96370,2018-03,787656,100482932,CMUX33202,2,15999.0,3519.78,28478.22,easypay_voucher,2018-03-15,2018,3,Entertainment,Net,complete,finalisé,voucher,0.007321,25.77,208.49,117.13
96360,2018-03,787663,100482936,47300,1,43160.0,5316.0,37844.0,Easypay,2018-03-15,2018,3,Appliances,Gross,canceled,annulé,paiement immédiat,0.007321,38.92,277.06,315.97
96370,2018-03,787664,100482937,CMUX33202,2,15999.0,3519.78,28478.22,easypay_voucher,2018-03-15,2018,3,Entertainment,Net,complete,finalisé,voucher,0.007321,25.77,208.49,117.13
96373,2018-03,787665,100482938,R-GUJ-105814,1,17160.0,3230.8,13929.2,Easypay,2018-03-15,2018,3,Mobiles & Tablets,Gross,canceled,annulé,paiement immédiat,0.007321,23.65,101.98,125.63
94840,2018-03,787668,100482941,C-RWP-31924,1,95833.0,9583.3,86249.7,easypay_voucher,2018-03-15,2018,3,Mobiles & Tablets,Net,complete,finalisé,voucher,0.007321,70.16,631.43,701.59
1477,2016-07,787669,100482942,R-FSD-111124,1,25417.0,3541.7,21875.3,Payaxis,2018-03-15,2018,3,Appliances,Gross,canceled,annulé,Paiement en plusieurs fois,0.007321,25.93,160.15,186.08
94746,2018-03,787671,100482944,R-LHW-104419,1,6399.0,1343.79,5055.21,Payaxis,2018-03-15,2018,3,Computing,Gross,canceled,annulé,Paiement en plusieurs fois,0.007321,9.84,37.01,46.85
94840,2018-03,787673,100482946,C-RWP-31924,1,95833.0,9583.3,86249.7,easypay_voucher,2018-03-15,2018,3,Mobiles & Tablets,Net,complete,finalisé,voucher,0.007321,70.16,631.43,701.59
96374,2018-03,787674,100482947,CMUX33202,2,15999.0,3519.78,28478.22,easypay_voucher,2018-03-15,2018,3,Entertainment,Net,complete,finalisé,voucher,0.007321,25.77,208.49,117.13
96373,2018-03,787678,100482949,R-GUJ-105814,1,17160.0,3230.8,13929.2,Easypay,2018-03-15,2018,3,Mobiles & Tablets,Gross,canceled,annulé,paiement immédiat,0.007321,23.65,101.98,125.63
96374,2018-03,787680,100482951,CMUX33202,2,15999.0,3519.78,28478.22,easypay_voucher,2018-03-15,2018,3,Entertainment,Net,complete,finalisé,voucher,0.007321,25.77,208.49,117.13
94840,2018-03,787685,100482956,C-RWP-31924,1,95833.0,9583.3,86249.7,easypay_voucher,2018-03-15,2018,3,Mobiles & Tablets,Net,complete,finalisé,voucher,0.007321,70.16,631.43,701.59
96374,2018-03,787686,100482957,CMUX33202,2,15999.0,3519.78,28478.22,easypay_voucher,2018-03-15,2018,3,Entertainment,Net,complete,finalisé,voucher,0.007321,25.77,208.49,117.13
66959,2017-11,787687,100482958,R-FSD-111124,1,25417.0,3541.7,21875.3,Payaxis,2018-03-15,2018,3,Appliances,Gross,canceled,annulé,Paiement en plusieurs fois,0.007321,25.93,160.15,186.08
96373,2018-03,787690,100482960,R-GUJ-105814,1,17160.0,3230.8,13929.2,Payaxis,2018-03-15,2018,3,Mobiles & Tablets,Gross,canceled,annulé,Paiement en plusieurs fois,0.007321,23.65,101.98,125.63
96374,2018-03,787692,100482962,CMUX33202,2,15999.0,3519.78,28478.22,easypay_voucher,2018-03-15,2018,3,Entertainment,Net,complete,finalisé,voucher,0.007321,25.77,208.49,117.13
96377,2018-03,787705,100482974,C_LHC_30667,2,17160.0,4461.6,29858.4,easypay_voucher,2018-03-15,2018,3,Mobiles & Tablets,Net,complete,finalisé,voucher,0.007321,32.66,218.59,125.63
96378,2018-03,787706,100482975,C-HDD-45297,1,13689.0,2368.9,11320.1,Payaxis,2018-03-15,2018,3,Mobiles & Tablets,Gross,canceled,annulé,Paiement en plusieurs fois,0.007321,17.34,82.87,100.22
96377,2018-03,787710,100482979,C_LHC_30667,2,17160.0,4461.6,29858.4,easypay_voucher,2018-03-15,2018,3,Mobiles & Tablets,Net,complete,finalisé,voucher,0.007321,32.66,218.59,125.63
96348,2018-03,787713,100482982,C-HDD-45297,1,13689.0,2368.9,11320.1,Easypay,2018-03-15,2018,3,Mobiles & Tablets,Gross,canceled,annulé,paiement immédiat,0.007321,17.34,82.87,100.22
92357,2018-03,787714,100482983,R-FSD-111010,1,9474.0,1894.8,7579.2,Easypay,2018-03-15,2018,3,Appliances,Gross,canceled,annulé,paiement immédiat,0.007321,13.87,55.49,69.36
92109,2018-02,787723,100482989,Cfsd30642,1,53684.0,7083.24,46600.76,Easypay,2018-03-15,2018,3,Appliances,Gross,canceled,annulé,paiement immédiat,0.007321,51.86,341.16,393.02
76827,2017-11,787729,100482994,R-KHS-107999,1,20310.0,2234.1,18075.9,Easypay_MA,2018-03-15,2018,3,Entertainment,Gross,canceled,annulé,paiement immédiat,0.007321,16.36,132.33,148.69
76827,2017-11,787737,100483001,R-KHS-107999,1,20310.0,2234.1,18075.9,Easypay_MA,2018-03-15,2018,3,Entertainment,Gross,canceled,annulé,paiement immédiat,0.007321,16.36,132.33,148.69
96377,2018-03,787739,100483003,C_LHC_30667,2,17160.0,4461.6,29858.4,easypay_voucher,2018-03-15,2018,3,Mobiles & Tablets,Net,complete,finalisé,voucher,0.007321,32.66,218.59,125.63
76827,2017-11,787743,100483006,R-KHS-107999,1,20310.0,2234.1,18075.9,easypay_voucher,2018-03-15,2018,3,Entertainment,Net,complete,finalisé,voucher,0.007321,16.36,132.33,148.69
96313,2018-03,787747,100483009,C-RWP-31924,1,31770.0,4494.7,27275.3,Payaxis,2018-03-15,2018,3,Appliances,Gross,canceled,annulé,Paiement en plusieurs fois,0.007321,32.91,199.68,232.59
76827,2017-11,787748,100483010,R-KHS-107999,1,20310.0,2234.1,18075.9,easypay_voucher,2018-03-15,2018,3,Entertainment,Valid,order_refunded,annulé,voucher,0.007321,16.36,132.33,148.69
96387,2018-03,787762,100483020,C_LHC_30667,2,17160.0,4461.6,29858.4,easypay_voucher,2018-03-15,2018,3,Mobiles & Tablets,Net,complete,finalisé,voucher,0.007321,32.66,218.59,125.63
92109,2018-02,787764,100483023,Cfsd30642,1,53684.0,6905.24,46778.76,Payaxis,2018-03-15,2018,3,Appliances,Gross,canceled,annulé,Paiement en plusieurs fois,0.007321,50.55,342.47,393.02
96373,2018-03,787772,100483026,R-GUJ-105814,1,17160.0,3230.8,13929.2,Payaxis,2018-03-15,2018,3,Mobiles & Tablets,Gross,canceled,annulé,Paiement en plusieurs fois,0.007321,23.65,101.98,125.63
76715,2017-11,787773,100483027,R-KHS-107999,1,20310.0,2234.1,18075.9,easypay_voucher,2018-03-15,2018,3,Entertainment,Valid,order_refunded,annulé,voucher,0.007321,16.36,132.33,148.69
96387,2018-03,787774,100483028,C_LHC_30667,2,17160.0,4461.6,29858.4,easypay_voucher,2018-03-15,2018,3,Mobiles & Tablets,Net,complete,finalisé,voucher,0.007321,32.66,218.59,125.63
83736,2017-12,787775,100483029,Cfsd80620,2,3366.0,0.0,6732.0,Easypay,2018-03-15,2018,3,Mobiles & Tablets,Valid,order_refunded,annulé,paiement immédiat,0.007321,0.0,49.28,24.64
96387,2018-03,787781,100483034,C_LHC_30667,2,17160.0,4461.6,29858.4,easypay_voucher,2018-03-15,2018,3,Mobiles & Tablets,Net,complete,finalisé,voucher,0.007321,32.66,218.59,125.63
65388,2017-11,787785,100483038,cfsd30642,1,17160.0,3230.8,13929.2,Payaxis,2018-03-15,2018,3,Mobiles & Tablets,Net,complete,finalisé,Paiement en plusieurs fois,0.007321,23.65,101.98,125.63
93753,2018-03,787790,100483043,C-MUX-7930,1,7579.0,1591.59,5987.41,Easypay,2018-03-15,2018,3,Appliances,Net,complete,finalisé,paiement immédiat,0.007321,11.65,43.83,55.49
96393,2018-03,787795,100483046,C_LHC_30667,2,17160.0,4461.6,29858.4,easypay_voucher,2018-03-15,2018,3,Mobiles & Tablets,Net,complete,finalisé,voucher,0.007321,32.66,218.59,125.63
94535,2018-03,787796,100483047,C-uet-44938,1,8468.0,846.8,7621.2,Payaxis,2018-03-15,2018,3,Mobiles & Tablets,Gross,canceled,annulé,Paiement en plusieurs fois,0.007321,6.2,55.79,61.99
